Series,Iteration,Average Time (ms)
Current Action Time,206,3282.0
Total Average Time,207,1381.4593263553406
Current Action Time,207,3325.0
Total Average Time,208,1391.0821180555554
Current Action Time,208,3383.0
Total Average Time,209,1400.665457203615
Current Action Time,209,3394.0
Total Average Time,210,1410.4908597883596
Current Action Time,210,3464.0
Total Average Time,211,1420.3510926803579
Current Action Time,211,3491.0
Total Average Time,212,1430.538115828092
Current Action Time,212,3580.0
Total Average Time,213,1440.3524908711527
Current Action Time,213,3521.0
Total Average Time,214,1450.416264278297
Current Action Time,214,3594.0
Total Average Time,215,1460.077118863049
Current Action Time,215,3527.5
Total Average Time,216,1470.4934284979422
Current Action Time,216,3710.0
Total Average Time,217,1480.6985279057858
Current Action Time,217,3685.0
Total Average Time,218,1490.8191768603465
Current Action Time,218,3687.0
Total Average Time,219,1501.0757102993402
Current Action Time,219,3737.0
Total Average Time,220,1511.5208207070705
Current Action Time,220,3799.0
Total Average Time,221,1522.0591880341879
Current Action Time,221,3840.5
Total Average Time,222,1532.7391016016015
Current Action Time,222,3893.0
Total Average Time,223,1543.3187468858991
Current Action Time,223,3892.0
Total Average Time,224,1553.986966765873
Current Action Time,224,3933.0
Total Average Time,225,1563.8759135802468
Current Action Time,225,3779.0
Total Average Time,226,1574.1021263520156
Current Action Time,226,3875.0
Total Average Time,227,1585.2734826235926
Current Action Time,227,4110.0
Total Average Time,228,1595.9257919103313
Current Action Time,228,4014.0
Total Average Time,229,1606.4981683648714
Current Action Time,229,4017.0
Total Average Time,230,1616.4568719806762
Current Action Time,230,3897.0
Total Average Time,231,1627.1778379028378
Current Action Time,231,4093.0
Total Average Time,232,1637.470174808429
Current Action Time,232,4015.0
Total Average Time,233,1648.442405817835
Current Action Time,233,4194.0
Total Average Time,234,1659.5003442545108
Current Action Time,234,4236.0
Total Average Time,235,1670.128002364066
Current Action Time,235,4157.0
Total Average Time,236,1680.746104048964
Current Action Time,236,4176.0
Total Average Time,237,1691.2450656352553
Current Action Time,237,4169.0
Total Average Time,238,1702.2608426704014
Current Action Time,238,4313.0
Total Average Time,239,1713.1300441655044
Current Action Time,239,4300.0
Total Average Time,240,1724.1420023148146
Current Action Time,240,4356.0
Total Average Time,241,1734.838508529276
Current Action Time,241,4302.0
Total Average Time,242,1745.8639692378329
Current Action Time,242,4403.0
Total Average Time,243,1757.3583561957018
Current Action Time,243,4539.0
Total Average Time,244,1768.492133424408
Current Action Time,244,4474.0
Total Average Time,245,1779.477879818594
Current Action Time,245,4460.0
Total Average Time,246,1790.5856933152663
Current Action Time,246,4512.0
Total Average Time,247,1801.5914192532612
Current Action Time,247,4509.0
Total Average Time,248,1812.9156474014335
Current Action Time,248,4610.0
Total Average Time,249,1824.1529339580543
Current Action Time,249,4611.0
Total Average Time,250,1835.524322222222
Current Action Time,250,4667.0
Total Average Time,251,1846.9724324922531
Current Action Time,251,4709.0
Total Average Time,252,1857.9646053791887
Current Action Time,252,4617.0
Total Average Time,253,1869.6485397452789
Current Action Time,253,4814.0
Total Average Time,254,1881.5869313210846
Current Action Time,254,4902.0
Total Average Time,255,1893.1258061002177
Current Action Time,255,4824.0
Total Average Time,256,1904.6057834201388
Current Action Time,256,4832.0
Total Average Time,257,1915.9730760916557
Current Action Time,257,4826.0
Total Average Time,258,1927.6243432385872
Current Action Time,258,4922.0
Total Average Time,259,1939.170195195195
Current Action Time,259,4918.0
Total Average Time,260,1951.1503098290598
Current Action Time,260,5054.0
Total Average Time,261,1962.96199446573
Current Action Time,261,5034.0
Total Average Time,262,1974.7064143341813
Current Action Time,262,5040.0
