Series,Iteration,Average Time (ms)
Total Average Time,463,3.863930885529158
Current Action Time,463,4.5
Total Average Time,464,3.8642241379310347
Current Action Time,464,4.0
Total Average Time,465,3.8634408602150536
Current Action Time,465,3.5
Total Average Time,466,3.8637339055793993
Current Action Time,466,4.0
Total Average Time,467,3.862955032119914
Current Action Time,467,3.5
Total Average Time,468,3.8632478632478633
Current Action Time,468,4.0
Total Average Time,469,3.8624733475479744
Current Action Time,469,3.5
Total Average Time,470,3.8627659574468085
Current Action Time,470,4.0
Total Average Time,471,3.8630573248407645
Current Action Time,471,4.0
Total Average Time,472,3.8633474576271185
Current Action Time,472,4.0
Total Average Time,473,3.8636363636363638
Current Action Time,473,4.0
Total Average Time,474,3.8639240506329116
Current Action Time,474,4.0
Total Average Time,475,3.8663157894736844
Current Action Time,475,5.0
Total Average Time,476,3.866596638655462
Current Action Time,476,4.0
Total Average Time,477,3.8668763102725365
Current Action Time,477,4.0
Total Average Time,478,3.8661087866108788
Current Action Time,478,3.5
Total Average Time,479,3.8663883089770357
Current Action Time,479,4.0
Total Average Time,480,3.8666666666666667
Current Action Time,480,4.0
Total Average Time,481,3.866943866943867
Current Action Time,481,4.0
Total Average Time,482,3.8682572614107884
Current Action Time,482,4.5
Total Average Time,483,3.867494824016563
Current Action Time,483,3.5
Total Average Time,484,3.8698347107438016
Current Action Time,484,5.0
Total Average Time,485,3.8690721649484536
Current Action Time,485,3.5
Total Average Time,486,3.869341563786008
Current Action Time,486,4.0
Total Average Time,487,3.8696098562628336
Current Action Time,487,4.0
Total Average Time,488,3.869877049180328
Current Action Time,488,4.0
Total Average Time,489,3.869120654396728
Current Action Time,489,3.5
Total Average Time,490,3.869387755102041
Current Action Time,490,4.0
Total Average Time,491,3.8676171079429733
Current Action Time,491,3.0
Total Average Time,492,3.8678861788617884
Current Action Time,492,4.0
Total Average Time,493,3.86815415821501
Current Action Time,493,4.0
Total Average Time,494,3.869433198380567
Current Action Time,494,4.5
Total Average Time,495,3.8686868686868685
Current Action Time,495,3.5
Total Average Time,496,3.868951612903226
Current Action Time,496,4.0
Total Average Time,497,3.869215291750503
Current Action Time,497,4.0
Total Average Time,498,3.8694779116465865
Current Action Time,498,4.0
Total Average Time,499,3.869739478957916
Current Action Time,499,4.0
Total Average Time,500,3.87
Current Action Time,500,4.0
Total Average Time,501,3.87125748502994
Current Action Time,501,4.5
Total Average Time,502,3.8695219123505975
Current Action Time,502,3.0
Total Average Time,503,3.8697813121272366
Current Action Time,503,4.0
Total Average Time,504,3.869047619047619
Current Action Time,504,3.5
Total Average Time,505,3.868316831683168
Current Action Time,505,3.5
Total Average Time,506,3.867588932806324
Current Action Time,506,3.5
Total Average Time,507,3.8678500986193294
Current Action Time,507,4.0
Total Average Time,508,3.8681102362204722
Current Action Time,508,4.0
Total Average Time,509,3.868369351669941
Current Action Time,509,4.0
